country,state,city,year,month,ev_registrations,bev_registrations,phev_registrations,charging_stations,charging_points,ev_per_station,station_density,coverage_gap,demand_score,priority_score,monthly_growth_pct,yoy_growth_pct,ev_market_share_pct,bev_share_pct,population,population_density,infra_status,city_tier
Sweden,Västra Götaland,Borås,2021,2,18.0,12,6,399.0,955,16.84,3.5625,0.0,6.874,6.75,-10.0,41.43,6.0,68.0,112000.0,688,Adequate,Tier 2
Sweden,Västra Götaland,Borås,2021,3,24.0,16,8,399.0,955,16.84,3.5625,0.0,20.206,20.082,33.33,30.47,6.0,68.0,112000.0,688,Adequate,Tier 2
Sweden,Västra Götaland,Borås,2021,4,21.0,14,7,246.0,955,16.84,3.5625,0.0,6.874,6.75,-12.5,45.16,6.0,68.0,112000.0,688,Adequate,Tier 2
Sweden,Västra Götaland,Borås,2021,5,25.0,17,8,399.0,955,16.84,3.5625,0.0,14.494,14.37,19.05,50.49,6.0,68.0,112000.0,688,Adequate,Tier 2
Sweden,Västra Götaland,Borås,2021,6,23.0,16,7,399.0,955,16.84,3.5625,0.0,6.874,6.75,-8.0,40.17,6.0,68.0,112000.0,688,Adequate,Tier 2
Sweden,Västra Götaland,Borås,2021,7,25.0,16,9,399.0,955,16.84,3.5625,0.0,10.354,10.23,8.7,42.56,6.0,68.0,112000.0,688,Adequate,Tier 2
Sweden,Västra Götaland,Borås,2021,8,23.0,16,7,399.0,955,16.84,3.5625,0.0,6.874,6.75,-8.0,38.88,6.0,68.0,112000.0,688,Adequate,Tier 2
Sweden,Västra Götaland,Borås,2021,9,24.0,15,9,399.0,955,16.84,3.5625,0.0,8.614,8.49,4.35,45.37,6.0,68.0,112000.0,688,Adequate,Tier 2
Sweden,Västra Götaland,Borås,2021,10,27.0,17,10,399.0,955,16.84,3.5625,0.0,11.874,11.75,12.5,32.64,6.0,68.0,112000.0,688,Adequate,Tier 2
Sweden,Västra Götaland,Borås,2021,11,23.0,16,7,399.0,955,16.84,3.5625,0.0,6.874,6.75,-14.81,36.72,6.0,68.0,112000.0,688,Adequate,Tier 2
Sweden,Västra Götaland,Borås,2021,12,23.0,16,7,399.0,955,16.84,3.5625,0.0,6.874,6.75,0.0,43.73,6.0,68.0,112000.0,688,Adequate,Tier 2
Sweden,Västra Götaland,Borås,2022,1,25.0,18,7,547.0,1328,15.95,4.88393,0.0,9.998,9.874,8.7,25.0,8.7,71.0,112000.0,688,Adequate,Tier 2
Sweden,Västra Götaland,Borås,2022,2,26.0,17,9,547.0,1328,15.95,4.88393,0.0,8.118,7.994,4.0,44.44,8.7,71.0,112000.0,688,Adequate,Tier 2
Sweden,Västra Götaland,Borås,2022,3,30.0,20,10,547.0,1328,15.95,4.88393,0.0,12.67,12.546,15.38,25.0,8.7,71.0,112000.0,688,Adequate,Tier 2
Sweden,Västra Götaland,Borås,2022,4,32.0,21,11,547.0,1328,15.95,4.88393,0.0,9.186,9.062,6.67,52.38,8.7,71.0,112000.0,688,Adequate,Tier 2
Sweden,Västra Götaland,Borås,2022,5,29.0,21,8,547.0,1328,15.95,4.88393,0.0,6.518,6.394,-9.38,16.0,8.7,71.0,112000.0,688,Adequate,Tier 2
Sweden,Västra Götaland,Borås,2022,6,28.0,20,8,547.0,1328,15.95,4.88393,0.0,6.518,6.394,-3.45,21.74,8.7,71.0,112000.0,688,Adequate,Tier 2
Sweden,Västra Götaland,Borås,2022,7,29.0,20,9,547.0,1328,15.95,4.88393,0.0,7.946,7.822,3.57,16.0,8.7,71.0,112000.0,688,Adequate,Tier 2
Sweden,Västra Götaland,Borås,2022,8,34.0,24,10,547.0,1328,15.95,4.88393,0.0,13.414,13.29,17.24,47.83,8.7,71.0,112000.0,688,Adequate,Tier 2
Sweden,Västra Götaland,Borås,2022,9,30.0,21,9,547.0,1328,15.95,4.88393,0.0,6.518,6.394,-11.76,25.0,8.7,71.0,112000.0,688,Adequate,Tier 2
Sweden,Västra Götaland,Borås,2022,10,36.0,25,11,547.0,1328,15.95,4.88393,0.0,14.518,14.394,20.0,33.33,8.7,71.0,112000.0,688,Adequate,Tier 2
Sweden,Västra Götaland,Borås,2022,11,29.0,20,9,547.0,1328,15.95,4.88393,0.0,6.518,6.394,-19.44,26.09,8.7,71.0,112000.0,688,Adequate,Tier 2
Sweden,Västra Götaland,Borås,2022,12,34.0,24,10,547.0,1328,15.95,4.88393,0.0,13.414,13.29,17.24,47.83,8.7,71.0,112000.0,688,Adequate,Tier 2
Sweden,Västra Götaland,Borås,2023,1,37.0,26,11,581.0,1913,23.33,5.1875,1.33,12.998,12.874,8.82,48.0,11.2,74.0,112000.0,688,Needs Attention,Tier 2
Sweden,Västra Götaland,Borås,2023,2,49.0,34,15,581.0,1913,23.33,5.1875,1.33,22.442,22.318,32.43,88.46,11.2,74.0,112000.0,688,Needs Attention,Tier 2
Sweden,Västra Götaland,Borås,2023,3,60.0,43,17,581.0,1913,23.33,5.1875,1.33,18.45,18.326,22.45,100.0,11.2,74.0,112000.0,688,Needs Attention,Tier 2
Sweden,Västra Götaland,Borås,2023,4,43.0,32,11,581.0,1913,23.33,5.1875,1.33,9.47,9.346,-28.33,34.38,11.2,74.0,112000.0,688,Needs Attention,Tier 2
Sweden,Västra Götaland,Borås,2023,5,48.0,34,14,581.0,1913,23.33,5.1875,1.33,14.122,13.998,11.63,65.52,11.2,74.0,112000.0,688,Needs Attention,Tier 2
Sweden,Västra Götaland,Borås,2023,7,52.0,40,12,581.0,1913,23.33,5.1875,1.33,20.202,20.078,26.83,79.31,11.2,74.0,112000.0,688,Needs Attention,Tier 2
Sweden,Västra Götaland,Borås,2023,8,41.0,30,11,581.0,1913,23.33,5.1875,1.33,9.47,9.346,-21.15,20.59,11.2,74.0,112000.0,688,Needs Attention,Tier 2
Sweden,Västra Götaland,Borås,2023,9,48.0,35,13,581.0,1913,23.33,5.1875,1.33,16.298,16.174,17.07,60.0,11.2,74.0,112000.0,688,Needs Attention,Tier 2
Sweden,Västra Götaland,Borås,2023,10,51.0,37,14,581.0,1913,23.33,5.1875,1.33,11.97,11.846,6.25,41.67,11.2,74.0,112000.0,688,Needs Attention,Tier 2
Sweden,Västra Götaland,Borås,2023,11,47.0,35,12,581.0,1913,23.33,5.1875,1.33,9.47,9.346,-7.84,62.07,11.2,74.0,112000.0,688,Needs Attention,Tier 2
Sweden,Västra Götaland,Borås,2023,12,47.0,34,13,581.0,1913,23.33,5.1875,1.33,9.47,9.346,0.0,38.24,11.2,74.0,112000.0,688,Needs Attention,Tier 2
Sweden,Västra Götaland,Borås,2024,1,52.0,39,13,575.0,2124,27.25,5.13393,5.25,15.294,15.17,10.64,40.54,13.5,77.0,112000.0,688,Needs Attention,Tier 2
Sweden,Västra Götaland,Borås,2024,2,49.0,35,14,575.0,2124,27.25,5.13393,5.25,11.038,10.914,-5.77,0.0,13.5,77.0,112000.0,688,Needs Attention,Tier 2
Sweden,Västra Götaland,Borås,2024,3,61.0,48,13,575.0,2124,27.25,5.13393,5.25,20.834,20.71,24.49,1.67,13.5,77.0,112000.0,688,Needs Attention,Tier 2
Sweden,Västra Götaland,Borås,2024,4,57.0,44,13,575.0,2124,27.25,5.13393,5.25,11.038,10.914,-6.56,32.56,13.5,77.0,112000.0,688,Needs Attention,Tier 2
Sweden,Västra Götaland,Borås,2024,5,51.0,40,11,575.0,2124,27.25,5.13393,5.25,11.038,10.914,-10.53,6.25,13.5,77.0,112000.0,688,Needs Attention,Tier 2
Sweden,Västra Götaland,Borås,2024,6,53.0,39,14,575.0,2124,27.25,5.13393,5.25,12.606,12.482,3.92,29.27,13.5,77.0,112000.0,688,Needs Attention,Tier 2
Sweden,Västra Götaland,Borås,2024,7,49.0,36,13,575.0,2124,27.25,5.13393,5.25,11.038,10.914,-7.55,-5.77,13.5,77.0,112000.0,688,Needs Attention,Tier 2
Sweden,Västra Götaland,Borås,2024,8,56.0,43,13,575.0,2124,27.25,5.13393,5.25,16.754,16.63,14.29,36.59,13.5,77.0,112000.0,688,Needs Attention,Tier 2
Sweden,Västra Götaland,Borås,2024,9,62.0,44,18,575.0,2124,27.25,5.13393,5.25,15.322,15.198,10.71,29.17,13.5,77.0,112000.0,688,Needs Attention,Tier 2
Sweden,Västra Götaland,Borås,2024,10,53.0,42,11,575.0,2124,27.25,5.13393,5.25,11.038,10.914,-14.52,3.92,13.5,77.0,112000.0,688,Needs Attention,Tier 2
Sweden,Västra Götaland,Borås,2024,11,54.0,43,11,575.0,2124,27.25,5.13393,5.25,11.794,11.67,1.89,14.89,13.5,77.0,112000.0,688,Needs Attention,Tier 2
Sweden,Västra Götaland,Borås,2024,12,58.0,44,14,575.0,2124,27.25,5.13393,5.25,14.002,13.878,7.41,23.4,13.5,77.0,112000.0,688,Needs Attention,Tier 2
Sweden,Västra Götaland,Borås,2025,1,49.0,39,10,702.0,2610,22.69,6.26786,0.69,9.214,9.09,-15.52,-5.77,16.1,80.0,112000.0,688,Needs Attention,Tier 2
Sweden,Västra Götaland,Borås,2025,2,46.0,34,12,702.0,2610,22.69,6.26786,0.69,9.214,9.09,-6.12,-6.12,16.1,80.0,112000.0,688,Needs Attention,Tier 2
Sweden,Västra Götaland,Borås,2025,3,56.0,44,12,702.0,2610,22.69,6.26786,0.69,17.91,17.786,21.74,-8.2,16.1,80.0,112000.0,688,Needs Attention,Tier 2
Sweden,Västra Götaland,Borås,2025,4,64.0,50,14,702.0,2610,22.69,6.26786,0.69,14.93,14.806,14.29,12.28,16.1,80.0,112000.0,688,Needs Attention,Tier 2
Sweden,Västra Götaland,Borås,2025,5,62.0,50,12,702.0,2610,22.69,6.26786,0.69,9.214,9.09,-3.12,21.57,16.1,80.0,112000.0,688,Needs Attention,Tier 2
Sweden,Västra Götaland,Borås,2025,6,55.0,43,12,702.0,2610,22.69,6.26786,0.69,9.214,9.09,-11.29,3.77,16.1,80.0,233839.0,688,Needs Attention,Tier 2
Sweden,Västra Götaland,Borås,2025,7,50.0,40,10,702.0,2610,22.69,6.26786,0.69,9.214,9.09,-9.09,2.04,16.1,80.0,112000.0,688,Needs Attention,Tier 2
Sweden,Västra Götaland,Borås,2025,8,59.0,47,12,702.0,2610,22.69,6.26786,0.69,16.414,16.29,18.0,5.36,16.1,80.0,112000.0,688,Needs Attention,Tier 2
Sweden,Västra Götaland,Borås,2025,9,55.0,43,12,702.0,2610,22.69,6.26786,0.69,9.214,9.09,-6.78,-11.29,16.1,80.0,112000.0,688,Needs Attention,Tier 2
Sweden,Västra Götaland,Borås,2025,10,58.0,48,10,702.0,2610,22.69,6.26786,0.69,11.394,11.27,5.45,9.43,16.1,80.0,112000.0,688,Needs Attention,Tier 2
Sweden,Västra Götaland,Borås,2025,11,55.0,45,10,702.0,2610,22.69,6.26786,0.69,9.214,9.09,-5.17,1.85,16.1,80.0,112000.0,688,Needs Attention,Tier 2
Sweden,Västra Götaland,Borås,2025,12,57.0,45,12,702.0,2610,22.69,6.26786,0.69,10.67,10.546,3.64,-1.72,16.1,80.0,112000.0,688,Needs Attention,Tier 2
Sweden,Västra Götaland,Gothenburg,2021,1,144.0,100,44,2871.0,6616,15.25,4.86132,0.0,7.4,7.123,2.48,29.38,6.0,68.0,590580.0,1538,Adequate,Tier 1
Sweden,Västra Götaland,Gothenburg,2021,2,119.0,80,39,2871.0,6616,15.25,4.86132,0.0,6.408,6.131,-17.36,38.74,6.0,68.0,590580.0,1538,Adequate,Tier 1
Sweden,Västra Götaland,Gothenburg,2021,3,149.0,100,49,2871.0,6616,15.25,4.86132,0.0,16.492,16.215,25.21,48.07,6.0,68.0,590580.0,1538,Adequate,Tier 1
Sweden,Västra Götaland,Gothenburg,2021,4,159.0,113,46,2871.0,6616,15.25,4.86132,0.0,9.092,8.815,6.71,29.35,6.0,68.0,590580.0,1538,Adequate,Tier 1
Sweden,Västra Götaland,Gothenburg,2021,5,164.0,107,57,2871.0,6616,15.25,4.86132,0.0,7.664,7.387,3.14,31.88,6.0,68.0,590580.0,1538,Adequate,Tier 1
Sweden,Västra Götaland,Gothenburg,2021,6,159.0,106,53,2871.0,6616,15.25,4.86132,0.0,6.408,6.131,-3.05,34.81,6.0,68.0,590580.0,1538,Adequate,Tier 1
Sweden,Västra Götaland,Gothenburg,2021,7,151.0,96,55,2871.0,6616,15.25,4.86132,0.0,6.408,6.131,-5.03,36.38,6.0,68.0,590580.0,1538,Adequate,Tier 1
Sweden,Västra Götaland,Gothenburg,2021,8,147.0,95,52,2871.0,6616,15.25,4.86132,0.0,6.408,6.131,-2.65,48.81,6.0,68.0,590580.0,1538,Adequate,Tier 1
Sweden,Västra Götaland,Gothenburg,2021,9,173.0,111,62,2871.0,6616,15.25,4.86132,0.0,13.484,13.207,17.69,39.71,6.0,68.0,590580.0,1538,Adequate,Tier 1
Sweden,Västra Götaland,Gothenburg,2021,10,162.0,112,50,2871.0,6616,15.25,4.86132,0.0,6.408,6.131,-6.36,32.12,6.0,68.0,590580.0,1538,Adequate,Tier 1
Sweden,Västra Götaland,Gothenburg,2021,11,162.0,108,54,2871.0,6616,15.25,4.86132,0.0,6.408,6.131,0.0,33.58,6.0,68.0,590580.0,1538,Adequate,Tier 1
Sweden,Västra Götaland,Gothenburg,2021,12,178.0,127,51,2871.0,6616,15.25,4.86132,0.0,10.36,10.083,9.88,31.62,6.0,68.0,590580.0,1538,Adequate,Tier 1
Sweden,Västra Götaland,Gothenburg,2022,1,183.0,128,55,3942.0,8816,16.73,6.67479,0.0,8.124,7.847,2.81,27.08,8.7,71.0,590580.0,1538,Adequate,Tier 1
Sweden,Västra Götaland,Gothenburg,2022,2,186.0,137,49,3942.0,8816,16.73,6.67479,0.0,7.656,7.379,1.64,56.3,8.7,71.0,590580.0,1538,Adequate,Tier 1
Sweden,Västra Götaland,Gothenburg,2022,3,219.0,159,60,3942.0,8816,16.73,6.67479,0.0,14.096,13.819,17.74,46.98,8.7,71.0,590580.0,1538,Adequate,Tier 1
Sweden,Västra Götaland,Gothenburg,2022,4,234.0,174,60,3942.0,8816,16.73,6.67479,0.0,9.74,9.463,6.85,47.17,8.7,71.0,590580.0,1538,Adequate,Tier 1
Sweden,Västra Götaland,Gothenburg,2022,5,195.0,130,65,3942.0,8816,16.73,6.67479,0.0,7.0,6.723,-16.67,18.9,8.7,71.0,590580.0,1538,Adequate,Tier 1
Sweden,Västra Götaland,Gothenburg,2022,6,183.0,125,58,3942.0,8816,16.73,6.67479,0.0,7.0,6.723,-6.15,15.09,8.7,71.0,590580.0,1538,Adequate,Tier 1
Sweden,Västra Götaland,Gothenburg,2022,7,267.0,186,81,3942.0,8816,16.73,6.67479,0.0,25.36,25.083,45.9,76.82,8.7,71.0,590580.0,1538,Adequate,Tier 1
Sweden,Västra Götaland,Gothenburg,2022,8,265.0,193,72,3942.0,8816,16.73,6.67479,0.0,7.0,6.723,-0.75,80.27,8.7,71.0,590580.0,1538,Adequate,Tier 1
Sweden,Västra Götaland,Gothenburg,2022,9,276.0,189,87,3942.0,8816,16.73,6.67479,0.0,8.66,8.383,4.15,59.54,8.7,71.0,590580.0,1538,Adequate,Tier 1
Sweden,Västra Götaland,Gothenburg,2022,11,254.0,181,73,3942.0,8816,16.73,6.67479,0.0,12.356,12.079,13.39,56.79,8.7,71.0,590580.0,1538,Adequate,Tier 1
Sweden,Västra Götaland,Gothenburg,2022,12,254.0,173,81,3942.0,8816,16.73,6.67479,0.0,7.0,6.723,0.0,42.7,8.7,71.0,590580.0,1538,Adequate,Tier 1
Sweden,Västra Götaland,Gothenburg,2023,1,262.0,183,79,4344.0,12616,19.97,7.35548,0.0,9.556,9.279,3.15,43.17,11.2,74.0,590580.0,1538,Adequate,Tier 1
Sweden,Västra Götaland,Gothenburg,2023,2,296.0,213,83,4344.0,12616,19.97,7.35548,0.0,13.488,13.211,12.98,59.14,11.2,74.0,590580.0,1538,Adequate,Tier 1
Sweden,Västra Götaland,Gothenburg,2023,3,307.0,220,87,4344.0,12616,19.97,7.35548,0.0,9.784,9.507,3.72,40.18,11.2,74.0,590580.0,1538,Adequate,Tier 1
Sweden,Västra Götaland,Gothenburg,2023,4,291.0,225,66,4344.0,12616,19.97,7.35548,0.0,8.296,8.019,-5.21,24.36,11.2,74.0,590580.0,1538,Adequate,Tier 1
Sweden,Västra Götaland,Gothenburg,2023,5,334.0,239,95,4344.0,12616,19.97,7.35548,0.0,14.208,13.931,14.78,71.28,11.2,74.0,590580.0,1538,Adequate,Tier 1
Sweden,Västra Götaland,Gothenburg,2023,6,289.0,221,68,4344.0,12616,19.97,7.35548,0.0,8.296,8.019,-13.47,57.92,11.2,74.0,590580.0,1538,Adequate,Tier 1
Sweden,Västra Götaland,Gothenburg,2023,7,236.0,174,62,4344.0,12616,19.97,7.35548,0.0,8.296,8.019,-18.34,-11.61,11.2,74.0,590580.0,1538,Adequate,Tier 1
Sweden,Västra Götaland,Gothenburg,2023,8,305.0,231,74,4344.0,12616,19.97,7.35548,0.0,19.992,19.715,29.24,15.09,11.2,74.0,590580.0,1538,Adequate,Tier 1
Sweden,Västra Götaland,Gothenburg,2023,9,297.0,206,91,4344.0,12616,19.97,7.35548,0.0,8.296,8.019,-2.62,7.61,11.2,74.0,590580.0,1538,Adequate,Tier 1
Sweden,Västra Götaland,Gothenburg,2023,10,353.0,257,96,246.0,12616,19.97,7.35548,0.0,15.84,15.563,18.86,57.59,11.2,74.0,590580.0,1538,Adequate,Tier 1
Sweden,Västra Götaland,Gothenburg,2023,11,280.0,210,70,4344.0,12616,19.97,7.35548,0.0,8.296,8.019,-20.68,10.24,11.2,74.0,590580.0,1538,Adequate,Tier 1
Sweden,Västra Götaland,Gothenburg,2023,12,373.0,260,113,246.0,12616,19.97,7.35548,0.0,21.58,21.303,33.21,46.85,11.2,74.0,590580.0,1538,Adequate,Tier 1
Sweden,Västra Götaland,Gothenburg,2024,1,320.0,253,67,5457.0,13320,18.03,9.24007,0.0,7.52,7.243,-14.21,22.14,13.5,77.0,590580.0,1538,Adequate,Tier 1
Sweden,Västra Götaland,Gothenburg,2024,2,298.0,237,61,5457.0,13320,18.03,9.24007,0.0,7.52,7.243,-6.88,0.68,13.5,77.0,590580.0,1538,Adequate,Tier 1
Sweden,Västra Götaland,Gothenburg,2024,3,357.0,283,74,5457.0,13320,18.03,9.24007,0.0,15.44,15.163,19.8,16.29,13.5,77.0,590580.0,1538,Adequate,Tier 1
Sweden,Västra Götaland,Gothenburg,2024,4,311.0,226,85,5457.0,13320,18.03,9.24007,0.0,7.52,7.243,-12.89,6.87,13.5,77.0,590580.0,1538,Adequate,Tier 1
Sweden,Västra Götaland,Gothenburg,2024,5,322.0,246,76,5457.0,13320,18.03,9.24007,0.0,8.936,8.659,3.54,-3.59,13.5,77.0,590580.0,1538,Adequate,Tier 1
Sweden,Västra Götaland,Gothenburg,2024,6,322.0,241,81,5457.0,13320,18.03,9.24007,0.0,7.52,7.243,0.0,11.42,13.5,77.0,590580.0,1538,Adequate,Tier 1
Sweden,Västra Götaland,Gothenburg,2024,7,333.0,247,86,5457.0,13320,18.03,9.24007,0.0,8.888,8.611,3.42,41.1,13.5,77.0,590580.0,1538,Adequate,Tier 1
Sweden,Västra Götaland,Gothenburg,2024,8,337.0,269,68,5457.0,13320,18.03,9.24007,0.0,8.0,7.723,1.2,10.49,13.5,77.0,590580.0,1538,Adequate,Tier 1
Sweden,Västra Götaland,Gothenburg,2024,9,367.0,275,92,5457.0,13320,18.03,9.24007,0.0,11.08,10.803,8.9,23.57,13.5,77.0,590580.0,1538,Adequate,Tier 1
Sweden,Västra Götaland,Gothenburg,2024,10,361.0,291,70,5457.0,13320,18.03,9.24007,0.0,7.52,7.243,-1.63,2.27,13.5,77.0,590580.0,1538,Adequate,Tier 1
Sweden,Västra Götaland,Gothenburg,2024,11,729.0,298,71,5457.0,13320,18.03,9.24007,0.0,8.408,8.131,2.22,31.79,13.5,77.0,590580.0,1538,Adequate,Tier 1
Sweden,Västra Götaland,Gothenburg,2024,12,390.0,309,81,5457.0,13320,18.03,9.24007,0.0,9.796,9.519,5.69,4.56,13.5,77.0,590580.0,1538,Adequate,Tier 1
Sweden,Västra Götaland,Gothenburg,2025,1,298.0,226,72,5643.0,14380,18.68,9.55501,0.0,7.78,7.503,-23.59,-6.88,16.1,80.0,590580.0,1538,Adequate,Tier 1
Sweden,Västra Götaland,Gothenburg,2025,2,288.0,226,62,5643.0,14380,18.68,9.55501,0.0,7.78,7.503,-3.36,-3.36,16.1,80.0,590580.0,1538,Adequate,Tier 1
Sweden,Västra Götaland,Gothenburg,2025,3,374.0,290,84,5643.0,14380,18.68,9.55501,0.0,19.724,19.447,29.86,4.76,16.1,80.0,590580.0,1538,Adequate,Tier 1
Sweden,Västra Götaland,Gothenburg,2025,4,394.0,315,79,5643.0,14380,18.68,9.55501,0.0,9.92,9.643,5.35,26.69,16.1,80.0,590580.0,1538,Adequate,Tier 1
Sweden,Västra Götaland,Gothenburg,2025,5,395.0,302,93,5643.0,14380,18.68,9.55501,0.0,7.88,7.603,0.25,22.67,16.1,80.0,590580.0,1538,Adequate,Tier 1
Sweden,Västra Götaland,Gothenburg,2025,6,371.0,288,83,5643.0,14380,18.68,9.55501,0.0,7.78,7.503,-6.08,15.22,16.1,80.0,590580.0,1538,Adequate,Tier 1
Sweden,Västra Götaland,Gothenburg,2025,7,346.0,265,81,5643.0,14380,18.68,9.55501,0.0,7.78,7.503,-6.74,3.9,16.1,80.0,590580.0,1538,Adequate,Tier 1
Sweden,Västra Götaland,Gothenburg,2025,8,367.0,288,79,5643.0,14380,18.68,9.55501,0.0,10.208,9.931,6.07,8.9,16.1,80.0,590580.0,1538,Adequate,Tier 1
Sweden,Västra Götaland,Gothenburg,2025,9,392.0,307,85,5643.0,14380,18.68,9.55501,0.0,10.504,10.227,6.81,6.81,16.1,80.0,590580.0,1538,Adequate,Tier 1
Sweden,Västra Götaland,Gothenburg,2025,10,420.0,336,84,5643.0,14380,18.68,9.55501,0.0,10.636,10.359,7.14,16.34,16.1,80.0,590580.0,1538,Adequate,Tier 1
Sweden,Västra Götaland,Gothenburg,2025,12,374.0,287,87,5643.0,14380,18.68,9.55501,0.0,7.78,7.503,-4.83,-4.1,16.1,80.0,590580.0,1538,Adequate,Tier 1
Sweden,Örebro,Örebro,2021,1,28.0,18,10,635.0,1399,16.15,4.09677,0.0,8.373,8.261,4.47,39.06,6.0,68.0,155000.0,626,Adequate,Tier 2
Sweden,Örebro,Örebro,2021,2,29.0,20,9,635.0,1399,16.15,4.09677,0.0,8.013,7.901,3.57,49.42,6.0,68.0,155000.0,626,Adequate,Tier 2
Sweden,Örebro,Örebro,2021,3,46.0,32,14,635.0,1399,16.15,4.09677,0.0,30.033,29.921,58.62,30.55,6.0,68.0,155000.0,626,Adequate,Tier 2
Sweden,Örebro,Örebro,2021,4,32.0,21,11,635.0,1399,16.15,4.09677,0.0,6.585,6.473,-30.43,40.39,6.0,68.0,155000.0,626,Adequate,Tier 2
Sweden,Örebro,Örebro,2021,5,36.0,24,12,635.0,1399,16.15,4.09677,0.0,11.585,11.473,12.5,33.03,6.0,68.0,155000.0,626,Adequate,Tier 2
Sweden,Örebro,Örebro,2021,6,34.0,23,11,635.0,1399,16.15,4.09677,0.0,6.585,6.473,-5.56,50.35,6.0,68.0,155000.0,626,Adequate,Tier 2
Sweden,Örebro,Örebro,2021,7,39.0,27,12,635.0,1399,16.15,4.09677,0.0,12.469,12.357,14.71,49.93,6.0,68.0,233839.0,626,Adequate,Tier 2
Sweden,Örebro,Örebro,2021,8,40.0,25,15,635.0,1399,16.15,4.09677,0.0,7.609,7.497,2.56,42.47,6.0,68.0,155000.0,626,Adequate,Tier 2
Sweden,Örebro,Örebro,2021,9,41.0,26,15,635.0,1399,16.15,4.09677,0.0,7.585,7.473,2.5,40.1,6.0,68.0,155000.0,626,Adequate,Tier 2
Sweden,Örebro,Örebro,2021,10,39.0,26,13,635.0,1399,16.15,4.09677,0.0,6.585,6.473,-4.88,49.21,6.0,68.0,155000.0,626,Adequate,Tier 2
Sweden,Örebro,Örebro,2021,11,39.0,27,12,635.0,1399,16.15,4.09677,0.0,6.585,6.473,0.0,39.56,6.0,68.0,155000.0,626,Adequate,Tier 2
Sweden,Örebro,Örebro,2021,12,41.0,27,14,635.0,1399,16.15,4.09677,0.0,8.637,8.525,5.13,46.11,6.0,68.0,155000.0,626,Adequate,Tier 2
Sweden,Örebro,Örebro,2022,1,37.0,25,12,706.0,1620,17.2,4.55484,0.0,7.005,6.893,-9.76,32.14,8.7,71.0,155000.0,626,Adequate,Tier 2
Sweden,Örebro,Örebro,2022,2,33.0,24,9,706.0,1620,17.2,4.55484,0.0,7.005,6.893,-10.81,13.79,8.7,71.0,155000.0,626,Adequate,Tier 2
Sweden,Örebro,Örebro,2022,3,48.0,33,15,706.0,1620,17.2,4.55484,0.0,25.185,25.073,45.45,4.35,8.7,71.0,155000.0,626,Adequate,Tier 2
Sweden,Örebro,Örebro,2022,4,35.0,25,10,706.0,1620,17.2,4.55484,0.0,7.005,6.893,-27.08,9.38,8.7,71.0,155000.0,626,Adequate,Tier 2
Sweden,Örebro,Örebro,2022,5,42.0,29,13,706.0,1620,17.2,4.55484,0.0,15.005,14.893,20.0,16.67,8.7,71.0,155000.0,626,Adequate,Tier 2
Sweden,Örebro,Örebro,2022,6,34.0,23,11,706.0,1620,17.2,4.55484,0.0,7.005,6.893,-19.05,0.0,8.7,71.0,155000.0,626,Adequate,Tier 2
Sweden,Örebro,Örebro,2022,7,39.0,26,13,706.0,1620,17.2,4.55484,0.0,12.889,12.777,14.71,0.0,8.7,71.0,155000.0,626,Adequate,Tier 2
Sweden,Örebro,Örebro,2022,8,37.0,26,11,706.0,1620,17.2,4.55484,0.0,7.005,6.893,-5.13,-7.5,8.7,71.0,155000.0,626,Adequate,Tier 2
Sweden,Örebro,Örebro,2022,9,50.0,34,16,706.0,1620,17.2,4.55484,0.0,21.061,20.949,35.14,21.95,8.7,71.0,155000.0,626,Adequate,Tier 2
Sweden,Örebro,Örebro,2022,10,46.0,32,14,706.0,1620,17.2,4.55484,0.0,7.005,6.893,-8.0,17.95,8.7,71.0,155000.0,626,Adequate,Tier 2
Sweden,Örebro,Örebro,2022,11,41.0,28,13,706.0,1620,17.2,4.55484,0.0,7.005,6.893,-10.87,5.13,8.7,71.0,155000.0,626,Adequate,Tier 2
Sweden,Örebro,Örebro,2022,12,46.0,31,15,706.0,1620,17.2,4.55484,0.0,11.885,11.773,12.2,12.2,8.7,71.0,155000.0,626,Adequate,Tier 2
Sweden,Örebro,Örebro,2023,1,47.0,34,13,1254.0,2639,14.06,8.09032,0.0,6.617,6.505,2.17,27.03,11.2,74.0,155000.0,626,Adequate,Tier 2
Sweden,Örebro,Örebro,2023,2,54.0,39,15,1254.0,2639,14.06,8.09032,0.0,11.705,11.593,14.89,63.64,11.2,74.0,155000.0,626,Adequate,Tier 2
Sweden,Örebro,Örebro,2023,3,63.0,45,18,1254.0,2639,14.06,8.09032,0.0,12.417,12.305,16.67,31.25,11.2,74.0,155000.0,626,Adequate,Tier 2
Sweden,Örebro,Örebro,2023,4,63.0,47,16,1254.0,2639,14.06,8.09032,0.0,5.749,5.637,0.0,80.0,11.2,74.0,155000.0,626,Adequate,Tier 2
Sweden,Örebro,Örebro,2023,5,69.0,52,17,1254.0,2639,14.06,8.09032,0.0,9.557,9.445,9.52,64.29,11.2,74.0,155000.0,626,Adequate,Tier 2
Sweden,Örebro,Örebro,2023,6,58.0,42,16,1254.0,2639,14.06,8.09032,0.0,5.749,5.637,-15.94,70.59,11.2,74.0,155000.0,626,Adequate,Tier 2
